section_info,question_text,answer_text,views_info,date,link1
Duolar,"Assalomu alaykum! Hurmatli ustozlar, izlash bo'limidan topa olmagim uchun so'ramoqchi edim. Tahajjud namozida qaysi holatda duo qilinadi? Namozda sajda holatida duo qilib so'rasa bo'ladimi yoki namozdan keyinmi?",Va alaykum assalom!http://savollar.islom.uz/savol/105897,3469,26.02.2017,http://savollar.islom.uz/savol/105897
Dolzarb savollar,Assalomu alaykum! Alloh barchangizdan rozi bo'lsin!(omin). Savolim shuki: Eshitishimcha g'iybatning gunohi zinoning gunohidan ko'proq ekan. Aziz ustozlar shu gap rostmi?,Va alaykum assalom!http://savollar.islom.uz/savol/134,2077,28.02.2017,http://savollar.islom.uz/savol/134
Dolzarb savollar,"Assalomu alaykum! Ustozlar, meni bir qari qo'shnim bor. Yolg'iz yashaydi, boshqa dinga etiqod qiladi(xristian). Agar u olamdan o'tsa qanday dafn qilsak bo'ladi?",Va alaykum assalom!Oz dinidagilarga topshirasiz. Agar dafn qiladigan hech kimi bo'lmasa quyidagi linkda kelgan malumotni o'qing. Vallohu alam!http://fiqh.uz/index.php/ibodat/halol-harom/mayt/427-dafnga-oid-savol-zhavoblar,2138,26.02.2017,http://fiqh.uz/index.php/ibodat/halol-harom/mayt/427-dafnga-oid-savol-zhavoblar
Quroni karim,"Assalomu alaykum! Alloh taolo: «Albatta, biz har bir narsani qadar ila yaratdik», degan (Qamar, 49-oyat). Oyatdagi «biz» yoki «yaratdik» degan so'zlari ko'plik manosida emasmi?",Va alaykum assalom!http://savollar.islom.uz/savol/36793,2077,28.02.2017,http://savollar.islom.uz/savol/36793
Ibodatlar,Assalomu alaykum! Bir erda xuftonning sunnati bilan vitr namozi orasida o'qilgan nafl namozining savobi tahajjud namozining savobiga teng deb eshitgan edim. Shu rostmi?,Va alaykum assalom!http://savollar.islom.uz/savol/41438,2067,28.02.2017,http://savollar.islom.uz/savol/41438
Dolzarb savollar,"Assalomu alaykum! Hurmatli ustozlar, kufr so'z va amalda bo'lishi haqida bilaman, ular qaysi so'z va amallarligi haqida bilmoqchi edim. Ularni bilib yoki bilmay so'zlagan yoki amalda qilgan inson chindan tavba qilsa kechiriladimi?",Va alaykum assalom!http://savollar.islom.uz/smf/index.php?topic=6716.0,2361,26.02.2017,http://savollar.islom.uz/smf/index.php?topic=6716.0
Oila va turmush,"Assalomu alaykum! Aziz ustozlar, ayol kishi tuqqanidan so'ng erkak kishiga 40 kun davomida yaqinlik qilishga ruxsat yo'q deyiladi. Shu narsa qanchalik to'g'ri? Nojoiz savolim uchun avvaldan uzur.",Va alaykum assalom!http://fiqh.uz/index.php/oilam-turmush/er-xotin/591-ajz-va-nifosda-er-khotin-alo-alari-ukmlarihttp://fiqh.uz/index.php/ibodat/halol-harom/ayollar/303-nifosning-ta-rifihttp://old.islom.uz/content/view/4597/194/,2853,26.02.2017,http://fiqh.uz/index.php/oilam-turmush/er-xotin/591-ajz-va-nifosda-er-khotin-alo-alari-ukmlarihttp://fiqh.uz/index.php/ibodat/halol-harom/ayollar/303-nifosning-ta-rifihttp://old.islom.uz/content/view/4597/194/
Halol va harom,"Assalomu alaykum ! Ustozlar, sizlardan bir masalada yordam berishingizni so'rayman. Miltiq bilan ov qilish hukmi qanaqa?",Va alaykum assalom!http://savollar.islom.uz/savol/35666,2834,26.02.2017,http://savollar.islom.uz/savol/35666
Tabobat,"Assalomu alaykum! Hurmatli ustozlar, hayz paytida tishga plomba soldirsa bo'ladimi? Javob uchun rahmat.",Va alaykum assalom!http://savollar.islom.uz/smf/index.php?topic=19170.0http://savollar.islom.uz/savol/19821,3782,26.02.2017,http://savollar.islom.uz/smf/index.php?topic=19170.0http://savollar.islom.uz/savol/19821
Dolzarb savollar,Assalomu alaykum! Yaqinda onamiz olamdan o'tdilar. Aka ukalarimiz bilan onamizni yillarini necha oyda o'tkazishni bilmayapmiz. Iltimos maslahat beringlar necha oyda qaysi kunda qilsak bo'ladi?,Va alaykum assalom!http://savollar.islom.uz/smf/index.php?topic=23416.0,2245,26.02.2017,http://savollar.islom.uz/smf/index.php?topic=23416.0
Halol va harom,Assalomu alaykum! Suyak eyish mumkinmi? Oldindan kattakon rahmat Alloh rozi bo'lsin.,Va alaykum assalom!http://savollar.islom.uz/savol/99422,3501,26.02.2017,http://savollar.islom.uz/savol/99422
Ibodatlar,"Assalomu alaykum! Qadrli ustozlar, men bomdod kirganda qazo namozlarni o'qiydigan vaqtim ham bo'lib turadi. Masalan bomdod vaqti kirgan vaqt tig'iz bo'lmagan holatda, lekin avval qazo namozlarni o'qib so'ng bomdod namozini o'qisa bo'ladimi? Bomdoddan keyin qazo namoz o'qib bo'lmaydi deyishdan murod quyosh chiqish vaqtiga to'g'ri kelib qolishi mumkinmasligi ko'zda tutilganmi?",Va alaykum assalom!http://savollar.islom.uz/smf/index.php?topic=33478.0,2844,26.02.2017,http://savollar.islom.uz/smf/index.php?topic=33478.0
Dolzarb savollar,Assalomu alaykum! Men ishga ketayotganimda har kuni bir xil joylarda bir xil odamlar «Alloh ning yo'liga sadaqa bering» deb tilamchilik qiladilar. «Alloh yo'liga » deb so'rasa pul bermasdan o'tib ketsa gunohkor bo'lmaydimi?2 Ayrim holatlarda ko'chada kimningdir oz miqdordagi puli tushib qolganiga ko'zimiz tushib qoladi. Bu holatda nima qilgan maqul?,Va alaykum assalom!1). http://savollar.islom.uz/savol/849642). http://savollar.islom.uz/savol/4276,2111,08.03.2017,http://savollar.islom.uz/savol/849642).
Moliya va tijorat,"Assalomu alaykum! Savolim o'rinsiz bo'lsa va takror kelgan bo'lsa uzr. Biz avtomashina oldi sotdisi bilan shug'ullanmoqchimiz. Mashinani o'z nomimizga rasmiylashtirib, kamchiliklarini bartaraf qilamiz va egasiga tayyor holida etkazamiz. Mehnati o'ziga yarasha mashaqqatli, xaridorga vыkupka(bo'lib-bo'lib to'lash)ga beramiz. Yani 20mln avtomashinani 30mlnga oldindan 5mln zalog sifatida olib qolib, qolgan 25mlnni oyiga 1.5mln berib borish sharti bilan sotamiz. Bu ishimizga shariatimizda hukm qanday? Shunga javob bersangizlar iltimos!",Va alaykum assalom!Quyidagi linkdagi malumotlarni o'qib chiqishni tavsiya qilamiz.http://fiqh.uz/index.php/ibodat/moliya/savdo/229-ta-sit-savdosi-a-ida-mu-ammad-ta-ij-usmonij,2317,06.03.2017,http://fiqh.uz/index.php/ibodat/moliya/savdo/229-ta-sit-savdosi-a-ida-mu-ammad-ta-ij-usmonij
Halol va harom,"Assalomu alaykum! Rom ochdirishga ishonish bizni shariatimizga to'g'ri keladimi? Agar ochdirgan bo'lsa yu, lekin shu narsaga ishonmasa, bu gunoh hisoblanadimi?",Va alaykum assalom!http://savollar.islom.uz/savol/40281,2262,08.03.2017,http://savollar.islom.uz/savol/40281
Halol va harom,"Assalomu alaykum! Inson umrining unutilmas onlarini rasm va videoga olib esdalik sifatida uni saqlab qo'yishi shariatda joizmi? Javob uchun rahmat, Alloh ilmingizni ziyoda qilsin.",Va alaykum assalom!http://savollar.islom.uz/smf/index.php?topic=22540.0,2877,08.03.2017,http://savollar.islom.uz/smf/index.php?topic=22540.0
Quroni karim,Assalomu alaykum! Xurmatli ustozlar Quronda sajda oyatlarini qanday ajratiladi. Sajda oyatlari o'qilayotganda sajda qilish shartmi?,Va alaykum assalom!http://savollar.islom.uz/savol/39860,2648,06.03.2017,http://savollar.islom.uz/savol/39860
Dolzarb savollar,"Assalomu alaykum! Iltimos, Ayollarga bazi bir shaxsiy masalalarda yordam beruvchi, ayollarga diniy maslahatlar ko'rsatilgan kitobni tavsiya qilsangiz. Ayollarga oid savollarim bor edi. Odina bintu Sodiq opaga qanday murojaat qilsa bo'ladi? Ularni internetda biror bir saytlari bormi, savollarga javob beradigan?",Va alaykum assalom!http://muslimaat.uz/maslahatlar/mavzu/dinda-savolim-bor/,12459,06.03.2017,http://muslimaat.uz/maslahatlar/mavzu/dinda-savolim-bor/
Ibodatlar,"Assalomu alaykum! Hurmatli ustozlar, man bir necha yillik qazo namozlarimni o'qishni boshladim. Allohni huzuriga namozidan kamchiligi yo'q banda bo'lib borish nasb qilsin. Nafl namoz o'rniga qazo namozlari o'qilsa, nafl o'rniga ham o'tadi deyishganini eshittim. Shu to'g'rimi? Bir necha yil oldingi qazo namozlarida ham oddiy qilib bomdod namozini 2 rakat farzini qazosini o'qishni niyat qildim desa kifoya qiladimi?",Va alaykum assalom!1). http://savollar.islom.uz/savol/1003282). Bo'ladi. Vallohu alam!,2012,08.03.2017,http://savollar.islom.uz/savol/1003282).
Halol va harom,Assalomu alaykum! Erkak kishiga tilla taqinchoqlar va qizil rangli kiyimlar harom ekanligi haqida eshitgandim. Shu haqida Quroni yoki hadislarda yozilganmi? Shuni bilishni juda xohlar edim. Javob uchun avvaldan rahmat.,Va alaykum assalom!http://old.islom.uz/content/view/644/135/http://old.islom.uz/content/view/1755/135/,2849,08.03.2017,http://old.islom.uz/content/view/644/135/http://old.islom.uz/content/view/1755/135/
Quroni karim,Assalomu alaykum! Qaxf surasida bayon qilingan Zulqarnayn kim?,"Va alaykum assalom!""Izlash xizmati""dan foydalansangiz maqsadga muvofiq bo'lar edi. Bu mavzuda 20dan ortiq savol-javob bo'lgan ekan.http://savollar.islom.uz/smf/index.php?topic=15843.0http://savollar.islom.uz/smf/index.php?topic=25844.0http://savollar.islom.uz/smf/index.php?topic=31328.0",5980,08.03.2017,http://savollar.islom.uz/smf/index.php?topic=15843.0http://savollar.islom.uz/smf/index.php?topic=25844.0http://savollar.islom.uz/smf/index.php?topic=31328.0
Moliya va tijorat,"Assalomu alaykum! Hurmatli kadrdonlar, uch kishi kelishib bir do'kon ochdik. Kelishuv asosi bir kishi tovar etkazib beruvchi, bir kishi tovar realizaцiyasi bilan shug'ullanuvchi, bir kishi do'konda turib savdosi va hujjatlari bilan shug'ullanishi kelishilgan. Shu asnoda do'kon ochildi, birinchi do'stimiz bir oz muddatdan so'ng «mendan savdogar chiqmasakan o'zimni ishimni qilaman dasmoyaga tashagan pulimni qaytarasilar» (sumda tashab dollorga chaqib qo'yganla) dedi. Biz rozi bo'ldik va oralatib oralatib pulini qaytarishni boshladik. Endi mani qiynayotgan savolim birinchi qaytarasilar degan tanishimiz pul berayotganlarida dollor kursi 1 dollor 2700 so'm edi, hozirda esa 7100 so'm. Nima qilishni bilolmayapman, qaytargan sarim yana ko'payib qolaveryapti. Iltimos bizdan Alloh rozi bo'ladigan bir yo'lni aytsangizlar biz shu yo'lga yursak. Javob uchun rahmat, Silardan Alloh rozi bo'lsin.",Va alaykum assalom!http://fiqh.uz/index.php/fiqh-uz/dolzarb-mavzu/237-pulning-adrsizlanishi-bilan-bo-li-masalalar-echimi,2162,08.03.2017,http://fiqh.uz/index.php/fiqh-uz/dolzarb-mavzu/237-pulning-adrsizlanishi-bilan-bo-li-masalalar-echimi
Halol va harom,"Assalomu alaykum! Ustozlar, cho'chqani terisidan tayorlangan oyoq kiyimlarni kiyish va olib sotish hukmi qanday? Bilishimcha hozirda horijda tayyorlangan oyoq kiyimlarning aksariyati shunday ekan. Achinarlisi oldi sotdi qilmagan taqdirimizda ham barcha o'zining ehtiyoji uchun xarid qilishga majbur. Shu masalaning hukmini aytsangizlar. Alloh rozi bo'lsin.",Va alaykum assalom!http://savollar.islom.uz/smf/index.php?topic=24361.0,2195,08.03.2017,http://savollar.islom.uz/smf/index.php?topic=24361.0
Dolzarb savollar,"Assalomu alaykum! Hurmatli ustozlar, Alloh kilayotgan xayrli ishlaringizni Ozi mukofotlasin. Savolim: men bir audio eshitdim, unda juma ayyomingiz bilan yoki juma bayramingiz bilan deb tabriklab bo'lmaydi degan ekan. Shundaymi?",Va alaykum assalom! http://savollar.islom.uz/wparxiv/1967,4601,08.03.2017,http://savollar.islom.uz/wparxiv/1967
Quroni karim,Assalomu alaykum! Ustozlar Quroni karimni birinchi nomi Furqon bo'lganmi?,Va alaykum assalom!http://quran.uz/qurani-karim/quran-ilmi/1487-maqola.html,4064,08.03.2017,http://quran.uz/qurani-karim/quran-ilmi/1487-maqola.html
Ibodatlar,"Assalomu alaykum! Hurmatli ustozlar, Alloh taoloni dunyo va oxirat saodatini tilayman sizlarga. Masjidda namoz o'qiyotgan kishining telefoni jiringlab qolsa o'chirib qo'ysa bo'ladimi?",Va alaykum assalom!http://savollar.islom.uz/smf/index.php?topic=17247.0http://savollar.islom.uz/savol/30804,2190,08.03.2017,http://savollar.islom.uz/smf/index.php?topic=17247.0http://savollar.islom.uz/savol/30804
Moliya va tijorat,Assalomu alaykum! Juma soatlarida savdo sotiq qilish mumkin emas buni bilaman. Juma nomozga ketishimda magazinimni yopib ketardim. Hozirda magazinda dadam va ishchim qolishadi. Ozim jumaga chiqsamda magazinimda ishchilarim savdo qilsa bo'ladimi? Ular barbir jumaga borishmaydi. Yoki jumaga borishmasa xam juma soatlarida magazinni yopib qo'yish kerakmi?,Va alaykum assalom!http://savollar.islom.uz/savol/24749http://savollar.islom.uz/savol/38966,2349,08.03.2017,http://savollar.islom.uz/savol/24749http://savollar.islom.uz/savol/38966
Tabobat,"Hozirda mavjud xazm qilishga yordam beruvchi dorilarni (misol mezim, festal) tayyorlashda cho'chqani meda osti bezidan olinadi. Ularni ichish mumkinmi?",Va alaykum assalom!http://savollar.islom.uz/savol/19854http://savollar.islom.uz/savol/99422,6954,08.03.2017,http://savollar.islom.uz/savol/19854http://savollar.islom.uz/savol/99422
Dolzarb savollar,Assalomu alaykum! Avvalo noo'rin bo'lsa uzr surayman. Xalqimizda yurak tushishi degan gap bor. U nimadandir qo'rqqan odamga aytiladi va yurak ko'taruvchi odamlar ham bor. Bu odamlarga borsak bo'ladimi?,Va alaykum assalom!http://savollar.islom.uz/smf/index.php?topic=30242.0,17492,07.03.2017,http://savollar.islom.uz/smf/index.php?topic=30242.0
Halol va harom,Assalomu alaykum! Rossiskiy qora shokoladga etiloviy spirt qo'shilarkan. Shokoladni istemol qilsa bo'ladimi? Javob uchun oldindan rahmat.,Va alaykum assalom!http://savollar.islom.uz/smf/index.php?topic=29249.0,3485,08.03.2017,http://savollar.islom.uz/smf/index.php?topic=29249.0
Halol va harom,"Assalomu alaykum! Umringiz, ilmingiz ziyoda bo'lsin. Mening bir do'stim 2006-yili ustaxonada 40000 so'mdan ijarada ishlar edi. 3 oy ijara pulini to'lab, 4-oyga to'lay olmadi. Shunda Rossiyadan unga ish taklif bo'lib qoldi. Ijarachiga borib “men Rossiyaga ketyapman, borib kelganimdan keyin bersam maylimi” deb so'raganda “Ha albatta” degan ekan. Oradan 11 yil o'tibdi, endi borib ijara pulini beray desa 40000 so'mga rozi emas ekan. U “1000000 so'm berasiz” debdi. Do'stim necha pul bersa to'g'ri bo'lishini siz azizlardan so'rab iltimos qilamiz. Oldindan rahmat","Va alaykum assalom!2006-yilda 40.000 so'm necha gramm tilloga to'g'ri kelgan bo'lsa, o'shancha tilloning qiymatini berishi vojib. Quyidagi linkda kelgan maqolani o'qing. Vallohu alam!http://fiqh.uz/index.php/fiqh-uz/dolzarb-mavzu/237-pulning-adrsizlanishi-bilan-bo-li-masalalar-echimi",2154,05.03.2017,http://fiqh.uz/index.php/fiqh-uz/dolzarb-mavzu/237-pulning-adrsizlanishi-bilan-bo-li-masalalar-echimi
Halol va harom,"Assalomu alaykum! Hamkasblarim bilan turli davralarda birga bo'laman, lekin ularning aksariyati dasturxonimizda spirtli ichimliklar istemol qilishadi. Baxona qilib ishtirok etmasam, meni tana-dashnomlarga ko'mib tashlashadi va ish jarayonida yolg'izlatib qo'yishadi. Men spirtli ichimlik ichmayman. Bu kabi o'tirishlarda ishtirok etishim mumkinmi?",Va alaykum assalom!http://savollar.islom.uz/smf/index.php?topic=21172.0http://savollar.islom.uz/smf/index.php?topic=11196.0,3166,08.03.2017,http://savollar.islom.uz/smf/index.php?topic=21172.0http://savollar.islom.uz/smf/index.php?topic=11196.0
Oila va turmush,"Assalomu alaykum! Hurmatli ustoz yana bezovta qilganim uchun uzr so'rayman. Shunga o'xshash savollar ko'p. Mendagi vaziyat sal boshqachoroqdek go'yo. Yoshim 30da ayolim bilan oila qurganimga 7 yil bo'lmoqda. Farzandimiz yo'q. Oyim akamni yaqinda tug'ilajak 4-farzandini asrab ol deb qo'ymayaptilar. Uyda hamma rozi akam ham kelinoyim ham, lekin mani “Bola bizga mahram bo'ladimi” degan gap ko'p o'ylantirib qo'ymoqda. Hujjatdagi ota-ona masalasi qandoq bo'ladi? Iltimos man uchun maslahatiz zarur. Javob uchun oldindan rahmat.",Va alaykum assalom!http://fiqh.uz/index.php/oilam-turmush/farzand/663-bola-asrab-olish,2628,05.03.2017,http://fiqh.uz/index.php/oilam-turmush/farzand/663-bola-asrab-olish
Ibodatlar,"Assalomu alaykum! Bir odam bir masalani eshitib mendan so'rab berishimni iltimos qildi. Unda “Juma namoziga borgan odam imom minbarga chiqqunicha necha rakat namoz o'qisa bo'laveradi, lekin juma namozi ado bo'lganidan keyin hech qanday sunnat namozi yo'q, bu bidat” debdi. Shu to'g'rimi?",Va alaykum assalom!http://fiqh.uz/index.php/fiqh-uz/dolzarb-mavzu/760-zhuma-namozining-avvalgi-t-rt-rak-at-sunnati,1957,05.03.2017,http://fiqh.uz/index.php/fiqh-uz/dolzarb-mavzu/760-zhuma-namozining-avvalgi-t-rt-rak-at-sunnati
Oila va turmush,Assalomu alaykum! Ayoliga aytmasdan boshqa bir ayolni nikohiga olsa bo'ladimi?,Va alaykum assalom!http://old.islom.uz/content/view/336/137/,2487,05.03.2017,http://old.islom.uz/content/view/336/137/
Turli savollar,Assalomu alaykum!Sigirimiz tukkanda onam 2.3 kun sogilgan sutni egib ogiz pishirib tarkatalla.Uglimga tanishi ogiz xarom deb aytibti eshitib xayron buldim.Shunga aniklik kiritib bersangiz iltimos.Oldindan raxmat.,Va alaykum assalom!http://savollar.islom.uz/savol/36487,4297,05.03.2017,http://savollar.islom.uz/savol/36487
Ibodatlar,"Assalomu alekum! Ramazon oyidagi umra haqida to'liq malumot omoqchiman. Savol-javoblar bo'limidan topa olmadim. Shayx Hazratlarining “Oltin silsila” nomli kitoblarida bor ekan. Hozir chet davlatdaman, bu erda turib shayx Hazratlarining kitoblarini sotib ololmayman. Tashakkur.",Va alaykum assalom!http://hadis.islom.uz/index.php?act=book&amp;sec=17&amp;b_id=30&amp;s_id=2891,2086,27.05.2016,http://hadis.islom.uz/index.php?act=book&amp;sec=17&amp;b_id=30&amp;s_id=2891
Moliya va tijorat,Assalomu alaykum! Oylik maoshim 100.000 so'm. Shu oyligimdan qancha zakot berishim kerak? Hali uylanmaganman.,Va alaykum assalom!http://fiqh.uz/index.php/ibodat/zakot/380-zakotga-oid-savol-zhavoblar,2138,29.05.2016,http://fiqh.uz/index.php/ibodat/zakot/380-zakotga-oid-savol-zhavoblar
Ayollarga oid masalalar,"Opajon yahshimisiz,sizga quyidagicha savolim bor edi: Opajon meni hayz muddatim 7 kun, ammo 7 kundan song vedeleniya jigarrang holda 2 kuncha keladi bu holatda namozlarimi oqisam boladimi,yoki vedeleniya oppoq holga kelgunicha kutishim zarurmi?Javobingiz uchun oldindan rahmat.Alloh ilmingizga va oilangizga barakot bersin.",http://muslimaat.uz/ibodat/poklik/item/1087-ayollarga-xos-masalalar.html,3433,09.01.2013,http://muslimaat.uz/ibodat/poklik/item/1087-ayollarga-xos-masalalar.html
Siyrat va tarix,Imom Osim (r.a.)ning ikkinchi mashhur roviysi Abu Bakr Shuba ibn Ayyosh (r.a.) haqida so'ramoqchi edim.,Savolingizning javobi mana bu sahifada to'liq berilgan:http://www.quran.uz/qiroat/imomlar-va-roviylar/597-maqola.html,1580,11.02.2013,http://www.quran.uz/qiroat/imomlar-va-roviylar/597-maqola.html
Turli savollar,"Men bir hayotiy narsaga hayronman nimaga har bir oilada bir kishi ajrashib keladi , qiz yoki o'g'il nimaga ?",http://savollar.islom.uz/? p=1312,2487,16.04.2013,http://savollar.islom.uz/?
Turli savollar,"116-savolda plastik kartochka pulini dollarga almashtirib bersa bo'ladimi deb suralgan, u erda foiz haqida ham gap ketayapti, ya`ni 30 sum dan 10% ushlab qolinayapti, shu javobingizga aniqlik kiriting, iltimos. oldindan raxmat.","- Ikki jinsdagi pul almashtirishda kelishilgan narxda ribo yo'q. Ikki taraf rozi bo'lsa, bo'ldi. http://savollar.islom.uz/? p=116",2767,17.04.2013,http://savollar.islom.uz/?
Turli savollar,Islomda boksga ruxsat bormi,http://www. islom. uz/savollar/smf/index. php? topic=19341. 0,2320,14.04.2013,http://www.
Turli savollar,"Muhtaram Shayx hazratlari! Alloh ishingizga barokot ato etsin! Sizga ilm haqida juda muhim savollarim bor edi:1. Aqlni peshlaydigan ilmlar qanday ilmlar, yani haqiyqatlarni idrok qilishdan ojiz qilib quyadigan ilmlar? 2. Ilmi yaqiyniy darajasiga qanday etish mumkin? 3. Allohni chin qalbdan qanday taniymiz? 4. Dunyoviy ilmlar bilan qanchalik darajada shug'ullanish kerak? Iltimos sizdan, ushalar haqida aniqroq malumot bersangiz! Bezovta qilsam oldindan uzr!","http://savollar.islom.uz/? p=87""&gt;http://savollar.islom.uz/? p=87",2086,15.04.2013,http://savollar.islom.uz/?
Turli savollar,"Biz vodiydan murojat qilyapmiz. Bizda bitta bino bor, bu binoni kelinlik liboslari (Fata) chilarga ijaraga berib yubordik, endi bu binodan olayotgan ijara puli bizga halolmi yoki harommi? Vodiydagi ilmli kishilar bu savolga aniq bir javob berisholmayapti shuning uchun biz sizning yordamingizga muhtojmiz, utgan safar ham bu haqida yozdim lekin javob hati olomadim, iltimos bu pulni bizga harom yoki halolligini ajratib bering.",http://savollar.islom.uz/savol/1750,2168,14.04.2013,http://savollar.islom.uz/savol/1750
